product_id,cell_id,city,budget_change_pct,mode,disc_now,disc_new,below_observed_range
746165,746165_Mumbai,Mumbai,-6.0,uniform,10.0,9.26,False
746165,746165_Others,Others,-6.0,uniform,10.0,9.26,False
746165,746165_Pune,Pune,-6.0,uniform,10.0,9.26,False
748404,748404_Ahmedabad,Ahmedabad,-6.0,uniform,10.0,9.26,False
748404,748404_Bangalore,Bangalore,-6.0,uniform,10.0,9.26,False
748404,748404_Chennai,Chennai,-6.0,uniform,10.0,9.26,False
748404,748404_Delhi-NCR,Delhi-NCR,-6.0,uniform,10.0,9.26,False
748404,748404_Hyderabad,Hyderabad,-6.0,uniform,10.0,9.26,False
748404,748404_Kolkata,Kolkata,-6.0,uniform,10.0,9.26,False
748404,748404_Lucknow,Lucknow,-6.0,uniform,10.0,9.26,False
748404,748404_Mumbai,Mumbai,-6.0,uniform,10.0,9.26,False
748404,748404_Others,Others,-6.0,uniform,10.0,9.26,False
748404,748404_Pune,Pune,-6.0,uniform,10.0,9.26,False
748783,748783_Ahmedabad,Ahmedabad,-6.0,uniform,1.43,1.32,True
748783,748783_Bangalore,Bangalore,-6.0,uniform,1.43,1.32,True
748783,748783_Delhi-NCR,Delhi-NCR,-6.0,uniform,1.43,1.32,True
748783,748783_Hyderabad,Hyderabad,-6.0,uniform,1.43,1.32,True
748783,748783_Kolkata,Kolkata,-6.0,uniform,1.43,1.32,True
748783,748783_Lucknow,Lucknow,-6.0,uniform,2.7,2.5,False
748783,748783_Mumbai,Mumbai,-6.0,uniform,1.43,1.32,True
748783,748783_Others,Others,-6.0,uniform,1.43,1.32,True
748783,748783_Pune,Pune,-6.0,uniform,1.43,1.32,True
748784,748784_Ahmedabad,Ahmedabad,-6.0,uniform,0.8,0.74,True
748784,748784_Delhi-NCR,Delhi-NCR,-6.0,uniform,0.8,0.74,True
748784,748784_Lucknow,Lucknow,-6.0,uniform,0.8,0.74,True
748784,748784_Mumbai,Mumbai,-6.0,uniform,0.8,0.74,True
748784,748784_Others,Others,-6.0,uniform,0.8,0.74,True
748785,748785_Ahmedabad,Ahmedabad,-6.0,uniform,2.86,2.65,True
748785,748785_Mumbai,Mumbai,-6.0,uniform,2.86,2.65,True
748785,748785_Pune,Pune,-6.0,uniform,2.86,2.65,True
750931,750931_Delhi-NCR,Delhi-NCR,-6.0,uniform,9.55,8.84,False
750931,750931_Lucknow,Lucknow,-6.0,uniform,4.85,4.49,True
750931,750931_Mumbai,Mumbai,-6.0,uniform,7.57,7.01,False
750931,750931_Others,Others,-6.0,uniform,9.29,8.6,False
750931,750931_Pune,Pune,-6.0,uniform,9.04,8.38,False
751647,751647_Delhi-NCR,Delhi-NCR,-6.0,uniform,4.85,4.49,True
751647,751647_Mumbai,Mumbai,-6.0,uniform,8.8,8.15,False
751647,751647_Others,Others,-6.0,uniform,6.0,5.56,False
753392,753392_Lucknow,Lucknow,-6.0,uniform,9.23,8.55,False
753392,753392_Mumbai,Mumbai,-6.0,uniform,10.91,10.11,True
776844,776844_Ahmedabad,Ahmedabad,-6.0,uniform,22.46,20.8,False
776844,776844_Bangalore,Bangalore,-6.0,uniform,20.75,19.22,False
776844,776844_Chennai,Chennai,-6.0,uniform,12.97,12.02,False
776844,776844_Delhi-NCR,Delhi-NCR,-6.0,uniform,32.0,29.64,False
776844,776844_Hyderabad,Hyderabad,-6.0,uniform,32.0,29.64,False
776844,776844_Kolkata,Kolkata,-6.0,uniform,16.22,15.03,False
776844,776844_Lucknow,Lucknow,-6.0,uniform,32.0,29.64,False
776844,776844_Mumbai,Mumbai,-6.0,uniform,32.0,29.64,False
776844,776844_Others,Others,-6.0,uniform,32.0,29.64,False
776844,776844_Pune,Pune,-6.0,uniform,32.0,29.64,False
777456,777456_Ahmedabad,Ahmedabad,-6.0,uniform,10.0,9.26,True
777456,777456_Bangalore,Bangalore,-6.0,uniform,10.0,9.26,True
777456,777456_Chennai,Chennai,-6.0,uniform,10.0,9.26,True
777456,777456_Delhi-NCR,Delhi-NCR,-6.0,uniform,10.0,9.26,True
777456,777456_Hyderabad,Hyderabad,-6.0,uniform,10.0,9.26,True
777456,777456_Kolkata,Kolkata,-6.0,uniform,10.0,9.26,True
777456,777456_Lucknow,Lucknow,-6.0,uniform,10.16,9.41,True
777456,777456_Mumbai,Mumbai,-6.0,uniform,10.0,9.26,True
777456,777456_Others,Others,-6.0,uniform,10.0,9.26,True
777456,777456_Pune,Pune,-6.0,uniform,10.0,9.26,True
132232,132232_Hyderabad,Hyderabad,-6.0,smart,0.27,0.0,False
385787,385787_Kolkata,Kolkata,-6.0,smart,1.83,1.0,False
477784,477784_Delhi-NCR,Delhi-NCR,-6.0,smart,1.21,1.02,False
477784,477784_Lucknow,Lucknow,-6.0,smart,0.38,0.0,False
477784,477784_Others,Others,-6.0,smart,1.28,1.18,False
477785,477785_Delhi-NCR,Delhi-NCR,-6.0,smart,1.16,0.79,False
477785,477785_Lucknow,Lucknow,-6.0,smart,0.33,0.0,False
477785,477785_Others,Others,-6.0,smart,1.32,1.16,False
477786,477786_Others,Others,-6.0,smart,1.21,1.13,False
499254,499254_Others,Others,-6.0,smart,1.96,1.9,False
540432,540432_Hyderabad,Hyderabad,-6.0,smart,16.9,9.93,False
540432,540432_Kolkata,Kolkata,-6.0,smart,16.89,9.93,False
540432,540432_Lucknow,Lucknow,-6.0,smart,16.96,9.03,False
540432,540432_Mumbai,Mumbai,-6.0,smart,16.9,8.69,False
540432,540432_Others,Others,-6.0,smart,17.1,11.54,False
540432,540432_Pune,Pune,-6.0,smart,17.15,8.74,False
541681,541681_Ahmedabad,Ahmedabad,-6.0,smart,15.41,8.81,False
541681,541681_Bangalore,Bangalore,-6.0,smart,15.38,8.3,False
541681,541681_Chennai,Chennai,-6.0,smart,16.15,9.0,False
541681,541681_Delhi-NCR,Delhi-NCR,-6.0,smart,14.89,8.62,False
541681,541681_Hyderabad,Hyderabad,-6.0,smart,14.89,8.7,False
541681,541681_Kolkata,Kolkata,-6.0,smart,15.91,9.93,False
541681,541681_Lucknow,Lucknow,-6.0,smart,15.91,8.72,False
541681,541681_Mumbai,Mumbai,-6.0,smart,15.39,8.56,False
541681,541681_Others,Others,-6.0,smart,14.89,9.93,False
541681,541681_Pune,Pune,-6.0,smart,15.56,9.06,False
543783,543783_Ahmedabad,Ahmedabad,-6.0,smart,16.5,10.87,False
543783,543783_Bangalore,Bangalore,-6.0,smart,16.61,10.87,False
543783,543783_Chennai,Chennai,-6.0,smart,15.52,10.87,False
543783,543783_Delhi-NCR,Delhi-NCR,-6.0,smart,16.5,10.87,False
543783,543783_Hyderabad,Hyderabad,-6.0,smart,16.5,10.87,False
543783,543783_Kolkata,Kolkata,-6.0,smart,15.26,10.87,False
543783,543783_Lucknow,Lucknow,-6.0,smart,16.5,10.87,False
543783,543783_Mumbai,Mumbai,-6.0,smart,16.5,10.87,False
543783,543783_Others,Others,-6.0,smart,16.5,10.87,False
543783,543783_Pune,Pune,-6.0,smart,16.93,10.87,False
543784,543784_Ahmedabad,Ahmedabad,-6.0,smart,20.48,10.87,False
543784,543784_Bangalore,Bangalore,-6.0,smart,20.06,10.86,False
543784,543784_Chennai,Chennai,-6.0,smart,17.71,10.87,False
543784,543784_Delhi-NCR,Delhi-NCR,-6.0,smart,20.06,10.87,False
543784,543784_Hyderabad,Hyderabad,-6.0,smart,20.46,10.86,False
543784,543784_Kolkata,Kolkata,-6.0,smart,20.2,10.87,False
543784,543784_Lucknow,Lucknow,-6.0,smart,19.39,10.87,False
543784,543784_Mumbai,Mumbai,-6.0,smart,20.37,10.84,False
543784,543784_Others,Others,-6.0,smart,20.37,10.87,False
543784,543784_Pune,Pune,-6.0,smart,15.86,10.87,False
553767,553767_Ahmedabad,Ahmedabad,-6.0,smart,18.95,10.87,False
553767,553767_Bangalore,Bangalore,-6.0,smart,18.95,10.87,False
553767,553767_Chennai,Chennai,-6.0,smart,17.71,10.87,False
553767,553767_Delhi-NCR,Delhi-NCR,-6.0,smart,18.95,10.87,False
553767,553767_Hyderabad,Hyderabad,-6.0,smart,18.95,10.87,False
553767,553767_Kolkata,Kolkata,-6.0,smart,18.95,10.87,False
553767,553767_Lucknow,Lucknow,-6.0,smart,18.95,10.87,False
553767,553767_Mumbai,Mumbai,-6.0,smart,18.96,10.87,False
553767,553767_Others,Others,-6.0,smart,18.95,10.87,False
553767,553767_Pune,Pune,-6.0,smart,18.95,10.87,False
553768,553768_Ahmedabad,Ahmedabad,-6.0,smart,19.79,11.94,False
553768,553768_Bangalore,Bangalore,-6.0,smart,19.52,11.94,False
553768,553768_Chennai,Chennai,-6.0,smart,14.15,11.94,False
553768,553768_Delhi-NCR,Delhi-NCR,-6.0,smart,19.64,11.94,False
553768,553768_Hyderabad,Hyderabad,-6.0,smart,19.23,11.94,False
553768,553768_Kolkata,Kolkata,-6.0,smart,14.42,11.94,False
553768,553768_Lucknow,Lucknow,-6.0,smart,18.61,11.94,False
553768,553768_Mumbai,Mumbai,-6.0,smart,19.53,11.94,False
553768,553768_Others,Others,-6.0,smart,19.16,11.94,False
553768,553768_Pune,Pune,-6.0,smart,18.61,11.94,False
572518,572518_Ahmedabad,Ahmedabad,-6.0,smart,20.55,10.87,False
572518,572518_Bangalore,Bangalore,-6.0,smart,20.48,10.87,False
572518,572518_Chennai,Chennai,-6.0,smart,17.72,10.87,False
572518,572518_Delhi-NCR,Delhi-NCR,-6.0,smart,20.12,10.87,False
572518,572518_Hyderabad,Hyderabad,-6.0,smart,17.97,10.87,False
572518,572518_Kolkata,Kolkata,-6.0,smart,20.51,10.87,False
572518,572518_Lucknow,Lucknow,-6.0,smart,19.84,10.87,False
572518,572518_Mumbai,Mumbai,-6.0,smart,20.37,10.87,False
572518,572518_Others,Others,-6.0,smart,20.37,10.87,False
572518,572518_Pune,Pune,-6.0,smart,15.65,10.87,False
748783,748783_Lucknow,Lucknow,-6.0,smart,2.7,1.43,False
750931,750931_Delhi-NCR,Delhi-NCR,-6.0,smart,9.55,8.25,False
750931,750931_Mumbai,Mumbai,-6.0,smart,7.57,4.85,False
750931,750931_Others,Others,-6.0,smart,9.29,7.37,False
750931,750931_Pune,Pune,-6.0,smart,9.04,4.85,False
751647,751647_Mumbai,Mumbai,-6.0,smart,8.8,4.85,False
751647,751647_Others,Others,-6.0,smart,6.0,4.85,False
753392,753392_Lucknow,Lucknow,-6.0,smart,9.23,5.86,False
385787,385787_Ahmedabad,Ahmedabad,-8.0,uniform,1.0,0.9,True
385787,385787_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.0,0.9,True
385787,385787_Kolkata,Kolkata,-8.0,uniform,1.83,1.65,False
385787,385787_Mumbai,Mumbai,-8.0,uniform,1.0,0.9,True
385793,385793_Ahmedabad,Ahmedabad,-8.0,uniform,0.93,0.84,True
385793,385793_Bangalore,Bangalore,-8.0,uniform,0.93,0.84,True
385793,385793_Chennai,Chennai,-8.0,uniform,0.93,0.84,True
385793,385793_Delhi-NCR,Delhi-NCR,-8.0,uniform,0.93,0.84,True
385793,385793_Hyderabad,Hyderabad,-8.0,uniform,0.93,0.84,True
385793,385793_Kolkata,Kolkata,-8.0,uniform,0.93,0.84,True
385793,385793_Lucknow,Lucknow,-8.0,uniform,0.93,0.84,True
385793,385793_Mumbai,Mumbai,-8.0,uniform,0.93,0.84,True
385793,385793_Others,Others,-8.0,uniform,0.95,0.86,True
385793,385793_Pune,Pune,-8.0,uniform,0.93,0.84,True
477780,477780_Ahmedabad,Ahmedabad,-8.0,uniform,19.74,17.82,False
477780,477780_Bangalore,Bangalore,-8.0,uniform,19.7,17.78,True
477780,477780_Chennai,Chennai,-8.0,uniform,19.72,17.8,False
477780,477780_Delhi-NCR,Delhi-NCR,-8.0,uniform,19.72,17.8,False
477780,477780_Hyderabad,Hyderabad,-8.0,uniform,19.66,17.74,False
477780,477780_Kolkata,Kolkata,-8.0,uniform,19.72,17.8,False
477780,477780_Lucknow,Lucknow,-8.0,uniform,19.72,17.8,False
477780,477780_Mumbai,Mumbai,-8.0,uniform,19.72,17.8,False
477780,477780_Others,Others,-8.0,uniform,19.72,17.8,False
477784,477784_Chennai,Chennai,-8.0,uniform,7.68,6.93,True
477784,477784_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.21,1.09,False
477784,477784_Hyderabad,Hyderabad,-8.0,uniform,5.26,4.75,True
477784,477784_Mumbai,Mumbai,-8.0,uniform,7.75,6.99,True
477784,477784_Others,Others,-8.0,uniform,1.28,1.16,True
477784,477784_Pune,Pune,-8.0,uniform,2.63,2.37,True
477785,477785_Chennai,Chennai,-8.0,uniform,7.78,7.02,True
477785,477785_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.16,1.04,False
477785,477785_Hyderabad,Hyderabad,-8.0,uniform,5.08,4.58,True
477785,477785_Kolkata,Kolkata,-8.0,uniform,5.17,4.66,True
477785,477785_Mumbai,Mumbai,-8.0,uniform,7.79,7.03,True
477785,477785_Others,Others,-8.0,uniform,1.32,1.19,False
477785,477785_Pune,Pune,-8.0,uniform,2.63,2.37,True
477786,477786_Chennai,Chennai,-8.0,uniform,7.89,7.12,True
477786,477786_Delhi-NCR,Delhi-NCR,-8.0,uniform,0.96,0.87,True
477786,477786_Hyderabad,Hyderabad,-8.0,uniform,5.26,4.75,True
477786,477786_Mumbai,Mumbai,-8.0,uniform,7.89,7.12,True
477786,477786_Others,Others,-8.0,uniform,1.21,1.09,True
477786,477786_Pune,Pune,-8.0,uniform,2.63,2.37,True
487596,487596_Bangalore,Bangalore,-8.0,uniform,20.93,18.89,True
487596,487596_Hyderabad,Hyderabad,-8.0,uniform,20.93,18.89,True
487596,487596_Kolkata,Kolkata,-8.0,uniform,20.93,18.89,True
487596,487596_Mumbai,Mumbai,-8.0,uniform,20.93,18.89,True
487767,487767_Ahmedabad,Ahmedabad,-8.0,uniform,1.11,1.0,True
487767,487767_Bangalore,Bangalore,-8.0,uniform,1.11,1.0,True
487767,487767_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.11,1.0,True
487767,487767_Hyderabad,Hyderabad,-8.0,uniform,1.14,1.03,True
487767,487767_Kolkata,Kolkata,-8.0,uniform,1.11,1.0,True
487767,487767_Lucknow,Lucknow,-8.0,uniform,1.11,1.0,True
487767,487767_Mumbai,Mumbai,-8.0,uniform,1.11,1.0,True
487767,487767_Others,Others,-8.0,uniform,1.11,1.0,True
487767,487767_Pune,Pune,-8.0,uniform,1.11,1.0,True
487769,487769_Ahmedabad,Ahmedabad,-8.0,uniform,1.11,1.0,True
487769,487769_Bangalore,Bangalore,-8.0,uniform,1.11,1.0,True
487769,487769_Chennai,Chennai,-8.0,uniform,1.11,1.0,True
487769,487769_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.11,1.01,True
487769,487769_Hyderabad,Hyderabad,-8.0,uniform,1.13,1.02,True
487769,487769_Kolkata,Kolkata,-8.0,uniform,1.11,1.0,True
487769,487769_Lucknow,Lucknow,-8.0,uniform,1.11,1.0,True
487769,487769_Mumbai,Mumbai,-8.0,uniform,1.13,1.02,True
487769,487769_Others,Others,-8.0,uniform,1.11,1.0,True
487769,487769_Pune,Pune,-8.0,uniform,1.11,1.0,True
487770,487770_Bangalore,Bangalore,-8.0,uniform,1.11,1.0,True
487770,487770_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.11,1.0,True
487770,487770_Kolkata,Kolkata,-8.0,uniform,1.11,1.0,True
487770,487770_Lucknow,Lucknow,-8.0,uniform,1.11,1.0,True
487770,487770_Mumbai,Mumbai,-8.0,uniform,1.11,1.0,True
487770,487770_Others,Others,-8.0,uniform,1.11,1.0,True
487770,487770_Pune,Pune,-8.0,uniform,1.11,1.0,True
487771,487771_Ahmedabad,Ahmedabad,-8.0,uniform,1.11,1.0,True
487771,487771_Bangalore,Bangalore,-8.0,uniform,1.11,1.0,True
487771,487771_Chennai,Chennai,-8.0,uniform,1.11,1.0,True
487771,487771_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.11,1.0,True
487771,487771_Hyderabad,Hyderabad,-8.0,uniform,1.11,1.0,True
487771,487771_Kolkata,Kolkata,-8.0,uniform,1.11,1.0,True
487771,487771_Lucknow,Lucknow,-8.0,uniform,1.11,1.0,True
487771,487771_Mumbai,Mumbai,-8.0,uniform,1.11,1.0,True
487771,487771_Others,Others,-8.0,uniform,1.11,1.0,True
487771,487771_Pune,Pune,-8.0,uniform,1.11,1.0,True
487773,487773_Bangalore,Bangalore,-8.0,uniform,1.75,1.58,True
487773,487773_Hyderabad,Hyderabad,-8.0,uniform,6.14,5.54,True
487773,487773_Mumbai,Mumbai,-8.0,uniform,8.66,7.82,True
487774,487774_Hyderabad,Hyderabad,-8.0,uniform,6.14,5.54,True
487774,487774_Lucknow,Lucknow,-8.0,uniform,1.75,1.58,True
496621,496621_Mumbai,Mumbai,-8.0,uniform,2.5,2.26,True
496623,496623_Ahmedabad,Ahmedabad,-8.0,uniform,2.5,2.26,True
496623,496623_Bangalore,Bangalore,-8.0,uniform,2.5,2.26,True
496623,496623_Chennai,Chennai,-8.0,uniform,2.5,2.26,True
496623,496623_Delhi-NCR,Delhi-NCR,-8.0,uniform,2.5,2.26,True
496623,496623_Hyderabad,Hyderabad,-8.0,uniform,2.52,2.27,True
496623,496623_Kolkata,Kolkata,-8.0,uniform,2.5,2.26,True
496623,496623_Lucknow,Lucknow,-8.0,uniform,2.5,2.26,True
496623,496623_Mumbai,Mumbai,-8.0,uniform,2.51,2.26,True
496623,496623_Others,Others,-8.0,uniform,2.5,2.26,True
496623,496623_Pune,Pune,-8.0,uniform,2.5,2.26,True
496625,496625_Ahmedabad,Ahmedabad,-8.0,uniform,2.5,2.26,True
496625,496625_Bangalore,Bangalore,-8.0,uniform,2.5,2.26,True
496625,496625_Delhi-NCR,Delhi-NCR,-8.0,uniform,2.5,2.26,True
496625,496625_Hyderabad,Hyderabad,-8.0,uniform,2.5,2.26,True
496625,496625_Kolkata,Kolkata,-8.0,uniform,2.5,2.26,True
496625,496625_Lucknow,Lucknow,-8.0,uniform,2.5,2.26,True
496625,496625_Mumbai,Mumbai,-8.0,uniform,2.5,2.26,True
496625,496625_Others,Others,-8.0,uniform,2.5,2.26,True
496625,496625_Pune,Pune,-8.0,uniform,2.5,2.26,True
496627,496627_Mumbai,Mumbai,-8.0,uniform,8.77,7.92,True
496629,496629_Mumbai,Mumbai,-8.0,uniform,1.25,1.13,True
496630,496630_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.25,1.13,True
496630,496630_Kolkata,Kolkata,-8.0,uniform,1.25,1.13,True
496630,496630_Mumbai,Mumbai,-8.0,uniform,1.25,1.13,True
496630,496630_Others,Others,-8.0,uniform,1.25,1.13,True
496631,496631_Kolkata,Kolkata,-8.0,uniform,21.91,19.78,True
499253,499253_Ahmedabad,Ahmedabad,-8.0,uniform,1.9,1.72,True
499253,499253_Chennai,Chennai,-8.0,uniform,1.9,1.72,True
499253,499253_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.9,1.72,True
499253,499253_Hyderabad,Hyderabad,-8.0,uniform,1.9,1.72,True
499253,499253_Kolkata,Kolkata,-8.0,uniform,1.9,1.72,True
499253,499253_Lucknow,Lucknow,-8.0,uniform,1.9,1.72,True
499253,499253_Mumbai,Mumbai,-8.0,uniform,1.9,1.72,True
499253,499253_Others,Others,-8.0,uniform,1.94,1.75,True
499253,499253_Pune,Pune,-8.0,uniform,1.9,1.72,True
499254,499254_Ahmedabad,Ahmedabad,-8.0,uniform,1.9,1.72,True
499254,499254_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.91,1.72,True
499254,499254_Kolkata,Kolkata,-8.0,uniform,1.9,1.72,True
499254,499254_Lucknow,Lucknow,-8.0,uniform,1.9,1.72,True
499254,499254_Mumbai,Mumbai,-8.0,uniform,1.9,1.72,True
499254,499254_Others,Others,-8.0,uniform,1.96,1.77,True
499254,499254_Pune,Pune,-8.0,uniform,1.9,1.72,True
540432,540432_Ahmedabad,Ahmedabad,-8.0,uniform,17.64,15.92,False
540432,540432_Bangalore,Bangalore,-8.0,uniform,16.96,15.3,False
540432,540432_Chennai,Chennai,-8.0,uniform,21.76,19.64,False
540432,540432_Delhi-NCR,Delhi-NCR,-8.0,uniform,16.99,15.33,False
540432,540432_Hyderabad,Hyderabad,-8.0,uniform,16.9,15.25,False
540432,540432_Kolkata,Kolkata,-8.0,uniform,16.89,15.24,False
540432,540432_Lucknow,Lucknow,-8.0,uniform,16.96,15.31,False
540432,540432_Mumbai,Mumbai,-8.0,uniform,16.9,15.25,False
540432,540432_Others,Others,-8.0,uniform,17.1,15.43,False
540432,540432_Pune,Pune,-8.0,uniform,17.15,15.47,False
540438,540438_Ahmedabad,Ahmedabad,-8.0,uniform,19.57,17.66,False
540438,540438_Bangalore,Bangalore,-8.0,uniform,18.48,16.67,False
540438,540438_Chennai,Chennai,-8.0,uniform,19.13,17.26,False
540438,540438_Delhi-NCR,Delhi-NCR,-8.0,uniform,17.88,16.14,False
540438,540438_Hyderabad,Hyderabad,-8.0,uniform,17.55,15.84,False
540438,540438_Kolkata,Kolkata,-8.0,uniform,18.3,16.52,False
540438,540438_Lucknow,Lucknow,-8.0,uniform,17.8,16.06,False
540438,540438_Mumbai,Mumbai,-8.0,uniform,17.85,16.11,False
540438,540438_Others,Others,-8.0,uniform,17.94,16.19,False
540438,540438_Pune,Pune,-8.0,uniform,17.9,16.15,False
541681,541681_Ahmedabad,Ahmedabad,-8.0,uniform,15.41,13.91,False
541681,541681_Bangalore,Bangalore,-8.0,uniform,15.38,13.88,False
541681,541681_Chennai,Chennai,-8.0,uniform,16.15,14.57,False
541681,541681_Delhi-NCR,Delhi-NCR,-8.0,uniform,14.89,13.44,False
541681,541681_Hyderabad,Hyderabad,-8.0,uniform,14.89,13.44,False
541681,541681_Kolkata,Kolkata,-8.0,uniform,15.91,14.36,False
541681,541681_Lucknow,Lucknow,-8.0,uniform,15.91,14.35,False
541681,541681_Mumbai,Mumbai,-8.0,uniform,15.39,13.88,False
541681,541681_Others,Others,-8.0,uniform,14.89,13.44,False
541681,541681_Pune,Pune,-8.0,uniform,15.56,14.04,False
543783,543783_Ahmedabad,Ahmedabad,-8.0,uniform,16.5,14.89,False
543783,543783_Bangalore,Bangalore,-8.0,uniform,16.61,14.99,False
543783,543783_Chennai,Chennai,-8.0,uniform,15.52,14.0,False
543783,543783_Delhi-NCR,Delhi-NCR,-8.0,uniform,16.5,14.89,False
543783,543783_Hyderabad,Hyderabad,-8.0,uniform,16.5,14.89,False
543783,543783_Kolkata,Kolkata,-8.0,uniform,15.26,13.77,False
543783,543783_Lucknow,Lucknow,-8.0,uniform,16.5,14.89,False
543783,543783_Mumbai,Mumbai,-8.0,uniform,16.5,14.89,False
543783,543783_Others,Others,-8.0,uniform,16.5,14.89,False
543783,543783_Pune,Pune,-8.0,uniform,16.93,15.28,False
543784,543784_Ahmedabad,Ahmedabad,-8.0,uniform,20.48,18.48,False
543784,543784_Bangalore,Bangalore,-8.0,uniform,20.06,18.1,False
543784,543784_Chennai,Chennai,-8.0,uniform,17.71,15.98,False
543784,543784_Delhi-NCR,Delhi-NCR,-8.0,uniform,20.06,18.1,False
543784,543784_Hyderabad,Hyderabad,-8.0,uniform,20.46,18.46,False
543784,543784_Kolkata,Kolkata,-8.0,uniform,20.2,18.22,False
543784,543784_Lucknow,Lucknow,-8.0,uniform,19.39,17.5,False
543784,543784_Mumbai,Mumbai,-8.0,uniform,20.37,18.39,False
543784,543784_Others,Others,-8.0,uniform,20.37,18.39,False
543784,543784_Pune,Pune,-8.0,uniform,15.86,14.31,False
553767,553767_Ahmedabad,Ahmedabad,-8.0,uniform,18.95,17.1,False
553767,553767_Bangalore,Bangalore,-8.0,uniform,18.95,17.1,False
553767,553767_Chennai,Chennai,-8.0,uniform,17.71,15.98,False
553767,553767_Delhi-NCR,Delhi-NCR,-8.0,uniform,18.95,17.1,False
553767,553767_Hyderabad,Hyderabad,-8.0,uniform,18.95,17.1,False
553767,553767_Kolkata,Kolkata,-8.0,uniform,18.95,17.1,False
553767,553767_Lucknow,Lucknow,-8.0,uniform,18.95,17.1,False
553767,553767_Mumbai,Mumbai,-8.0,uniform,18.96,17.11,False
553767,553767_Others,Others,-8.0,uniform,18.95,17.1,False
553767,553767_Pune,Pune,-8.0,uniform,18.95,17.1,False
553768,553768_Ahmedabad,Ahmedabad,-8.0,uniform,19.79,17.86,False
553768,553768_Bangalore,Bangalore,-8.0,uniform,19.52,17.62,False
553768,553768_Chennai,Chennai,-8.0,uniform,14.15,12.77,False
553768,553768_Delhi-NCR,Delhi-NCR,-8.0,uniform,19.64,17.72,False
553768,553768_Hyderabad,Hyderabad,-8.0,uniform,19.23,17.35,False
553768,553768_Kolkata,Kolkata,-8.0,uniform,14.42,13.01,False
553768,553768_Lucknow,Lucknow,-8.0,uniform,18.61,16.79,False
553768,553768_Mumbai,Mumbai,-8.0,uniform,19.53,17.62,False
553768,553768_Others,Others,-8.0,uniform,19.16,17.29,False
553768,553768_Pune,Pune,-8.0,uniform,18.61,16.79,False
553770,553770_Mumbai,Mumbai,-8.0,uniform,11.94,10.77,True
560813,560813_Ahmedabad,Ahmedabad,-8.0,uniform,18.08,16.31,False
560813,560813_Bangalore,Bangalore,-8.0,uniform,17.76,16.03,False
560813,560813_Chennai,Chennai,-8.0,uniform,17.98,16.22,False
560813,560813_Delhi-NCR,Delhi-NCR,-8.0,uniform,17.88,16.13,False
560813,560813_Hyderabad,Hyderabad,-8.0,uniform,17.82,16.08,False
560813,560813_Kolkata,Kolkata,-8.0,uniform,17.81,16.07,False
560813,560813_Lucknow,Lucknow,-8.0,uniform,18.58,16.76,False
560813,560813_Mumbai,Mumbai,-8.0,uniform,17.82,16.08,False
560813,560813_Others,Others,-8.0,uniform,17.95,16.2,False
560813,560813_Pune,Pune,-8.0,uniform,17.97,16.22,False
566324,566324_Ahmedabad,Ahmedabad,-8.0,uniform,1.9,1.72,True
566324,566324_Bangalore,Bangalore,-8.0,uniform,1.9,1.72,True
566324,566324_Chennai,Chennai,-8.0,uniform,1.9,1.72,True
566324,566324_Delhi-NCR,Delhi-NCR,-8.0,uniform,1.9,1.72,True
566324,566324_Hyderabad,Hyderabad,-8.0,uniform,1.9,1.72,True
566324,566324_Kolkata,Kolkata,-8.0,uniform,1.9,1.72,True
566324,566324_Lucknow,Lucknow,-8.0,uniform,1.9,1.72,True
566324,566324_Mumbai,Mumbai,-8.0,uniform,1.9,1.72,True
566324,566324_Others,Others,-8.0,uniform,1.9,1.72,True
566324,566324_Pune,Pune,-8.0,uniform,1.9,1.72,True
572518,572518_Ahmedabad,Ahmedabad,-8.0,uniform,20.55,18.54,False
572518,572518_Bangalore,Bangalore,-8.0,uniform,20.48,18.48,False
572518,572518_Chennai,Chennai,-8.0,uniform,17.72,15.99,False
572518,572518_Delhi-NCR,Delhi-NCR,-8.0,uniform,20.12,18.15,False
572518,572518_Hyderabad,Hyderabad,-8.0,uniform,17.97,16.21,False
572518,572518_Kolkata,Kolkata,-8.0,uniform,20.51,18.51,False
572518,572518_Lucknow,Lucknow,-8.0,uniform,19.84,17.9,False
572518,572518_Mumbai,Mumbai,-8.0,uniform,20.37,18.38,False
572518,572518_Others,Others,-8.0,uniform,20.37,18.38,False
572518,572518_Pune,Pune,-8.0,uniform,15.65,14.12,False
578944,578944_Ahmedabad,Ahmedabad,-8.0,uniform,0.92,0.83,True
578944,578944_Bangalore,Bangalore,-8.0,uniform,0.92,0.83,True
578944,578944_Chennai,Chennai,-8.0,uniform,0.92,0.83,True
578944,578944_Delhi-NCR,Delhi-NCR,-8.0,uniform,0.92,0.83,True
578944,578944_Hyderabad,Hyderabad,-8.0,uniform,0.92,0.83,True
