product_id,city,cur_disc,budget_disc,action
624630,Kolkata,1.3,0.0,cut
624630,Lucknow,1.3,0.0,cut
624630,Mumbai,1.3,0.0,cut
624630,Others,1.3,0.0,cut
636704,Ahmedabad,0.0,0.0,hold
636704,Bangalore,0.0,0.0,hold
636704,Chennai,0.0,0.0,hold
636704,Delhi-NCR,0.0,0.0,hold
636704,Hyderabad,0.0,0.0,hold
636704,Kolkata,0.0,0.0,hold
636704,Lucknow,0.0,0.0,hold
636704,Mumbai,0.0,0.0,hold
636704,Others,0.0,0.0,hold
636704,Pune,0.0,0.0,hold
636705,Ahmedabad,0.0,0.0,hold
636705,Bangalore,0.0,0.0,hold
636705,Chennai,0.0,0.0,hold
636705,Delhi-NCR,0.0,0.0,hold
636705,Hyderabad,0.0,0.0,hold
636705,Kolkata,0.0,0.0,hold
636705,Lucknow,0.0,0.0,hold
636705,Mumbai,0.0,0.0,hold
636705,Others,0.0,0.0,hold
636705,Pune,0.0,0.0,hold
636706,Ahmedabad,0.0,0.0,hold
636706,Bangalore,0.0,0.0,hold
636706,Chennai,0.0,0.0,hold
636706,Delhi-NCR,0.0,0.0,hold
636706,Hyderabad,0.0,0.0,hold
636706,Kolkata,0.0,0.0,hold
636706,Lucknow,0.0,0.0,hold
636706,Mumbai,0.0,0.0,hold
636706,Others,0.0,0.0,hold
636706,Pune,0.0,0.0,hold
638017,Delhi-NCR,2.0,0.0,cut
638017,Kolkata,2.0,0.0,cut
638017,Lucknow,2.0,0.0,cut
638017,Mumbai,2.0,0.0,cut
638017,Pune,2.0,0.0,cut
638018,Kolkata,1.0,0.0,cut
638018,Lucknow,1.0,0.0,cut
646341,Ahmedabad,0.0,0.0,hold
646341,Mumbai,0.0,0.0,hold
646341,Others,0.0,0.0,hold
646341,Pune,0.0,0.0,hold
656239,Ahmedabad,1.4,0.0,cut
656239,Bangalore,1.4,0.0,cut
656239,Chennai,1.4,0.0,cut
656239,Delhi-NCR,1.4,0.0,cut
656239,Hyderabad,1.4,0.0,cut
656239,Kolkata,1.4,0.0,cut
656239,Lucknow,1.4,0.0,cut
656239,Mumbai,1.4,0.0,cut
656239,Others,1.4,0.0,cut
656239,Pune,1.4,0.0,cut
656245,Ahmedabad,1.4,0.0,cut
656245,Bangalore,1.4,0.0,cut
656245,Chennai,1.4,0.0,cut
656245,Delhi-NCR,1.4,0.0,cut
656245,Hyderabad,1.4,0.0,cut
656245,Kolkata,1.4,0.0,cut
656245,Lucknow,1.4,0.0,cut
656245,Mumbai,1.4,0.0,cut
656245,Others,1.4,0.0,cut
656245,Pune,1.4,0.0,cut
656249,Ahmedabad,1.4,0.0,cut
656249,Bangalore,1.4,0.0,cut
656249,Chennai,1.4,0.0,cut
656249,Delhi-NCR,1.4,0.0,cut
656249,Hyderabad,1.4,0.0,cut
656249,Kolkata,1.4,0.0,cut
656249,Lucknow,1.4,0.0,cut
656249,Mumbai,1.4,0.0,cut
656249,Others,1.4,0.0,cut
656249,Pune,1.4,0.0,cut
671783,Kolkata,2.9,0.0,cut
671783,Mumbai,2.9,0.0,cut
671783,Pune,2.9,0.0,cut
671784,Ahmedabad,2.9,0.0,cut
671784,Delhi-NCR,2.9,0.0,cut
671784,Hyderabad,2.9,0.0,cut
671784,Kolkata,2.9,0.0,cut
671784,Lucknow,2.9,0.0,cut
671784,Mumbai,2.9,0.0,cut
671784,Others,2.9,0.0,cut
671784,Pune,2.9,0.0,cut
671787,Ahmedabad,2.9,0.0,cut
671787,Delhi-NCR,2.9,0.0,cut
671787,Kolkata,2.9,0.0,cut
671787,Lucknow,2.9,0.0,cut
671787,Mumbai,2.9,0.0,cut
671787,Others,2.9,0.0,cut
671787,Pune,2.9,0.0,cut
709385,Ahmedabad,0.0,0.0,hold
709385,Bangalore,0.0,0.0,hold
709385,Chennai,0.0,0.0,hold
709385,Delhi-NCR,0.0,0.0,hold
709385,Hyderabad,0.0,0.0,hold
709385,Kolkata,0.0,0.0,hold
709385,Lucknow,0.0,0.0,hold
709385,Mumbai,0.0,0.0,hold
709385,Others,0.0,0.0,hold
709385,Pune,0.0,0.0,hold
738517,Ahmedabad,0.0,0.0,hold
738517,Bangalore,0.0,0.0,hold
738517,Chennai,0.0,0.0,hold
738517,Delhi-NCR,0.0,0.0,hold
738517,Hyderabad,0.0,0.0,hold
738517,Kolkata,0.0,0.0,hold
738517,Lucknow,0.0,0.0,hold
738517,Mumbai,0.0,0.0,hold
738517,Others,0.0,0.0,hold
738517,Pune,0.0,0.0,hold
738519,Ahmedabad,0.0,0.0,hold
738519,Bangalore,0.0,0.0,hold
738519,Chennai,0.0,0.0,hold
738519,Delhi-NCR,0.0,0.0,hold
738519,Hyderabad,0.0,0.0,hold
738519,Kolkata,0.0,0.0,hold
738519,Lucknow,0.0,0.0,hold
738519,Mumbai,0.0,0.0,hold
738519,Others,0.0,0.0,hold
738519,Pune,0.0,0.0,hold
746165,Ahmedabad,10.0,0.0,cut
746165,Bangalore,10.0,0.0,cut
746165,Chennai,10.0,0.0,cut
746165,Delhi-NCR,10.0,0.0,cut
746165,Hyderabad,10.0,0.0,cut
746165,Kolkata,10.0,0.0,cut
746165,Lucknow,10.0,0.0,cut
746165,Mumbai,10.0,0.0,cut
746165,Others,10.0,0.0,cut
746165,Pune,10.0,0.0,cut
748404,Ahmedabad,10.0,0.0,cut
748404,Bangalore,10.0,0.0,cut
748404,Chennai,10.0,0.0,cut
748404,Delhi-NCR,10.0,0.0,cut
748404,Hyderabad,10.0,0.0,cut
748404,Kolkata,10.0,0.0,cut
748404,Lucknow,10.0,0.0,cut
748404,Mumbai,10.0,0.0,cut
748404,Others,10.0,0.0,cut
748404,Pune,10.0,0.0,cut
748783,Ahmedabad,1.4,0.0,cut
748783,Bangalore,1.4,0.0,cut
748783,Delhi-NCR,1.4,0.0,cut
748783,Hyderabad,1.4,0.0,cut
748783,Kolkata,1.4,0.0,cut
748783,Lucknow,2.7,0.0,cut
748783,Mumbai,1.4,0.0,cut
748783,Others,1.4,0.0,cut
748783,Pune,1.4,0.0,cut
748784,Ahmedabad,0.8,0.0,cut
748784,Delhi-NCR,0.8,0.0,cut
748784,Lucknow,0.8,0.0,cut
748784,Mumbai,0.8,0.0,cut
748784,Others,0.8,0.0,cut
748785,Ahmedabad,2.9,0.0,cut
748785,Mumbai,2.9,0.0,cut
748785,Pune,2.9,0.0,cut
750931,Delhi-NCR,9.5,0.0,cut
750931,Lucknow,4.8,0.0,cut
750931,Mumbai,7.6,0.0,cut
750931,Others,9.3,0.0,cut
750931,Pune,9.0,0.0,cut
751647,Delhi-NCR,4.8,0.0,cut
751647,Mumbai,8.8,0.0,cut
751647,Others,6.0,0.0,cut
753392,Lucknow,9.2,0.0,cut
753392,Mumbai,10.9,0.0,cut
776844,Ahmedabad,22.5,0.0,cut
776844,Bangalore,20.7,0.0,cut
776844,Chennai,13.0,0.0,cut
776844,Delhi-NCR,32.0,0.0,cut
776844,Hyderabad,32.0,0.0,cut
776844,Kolkata,16.2,0.0,cut
776844,Lucknow,32.0,0.0,cut
776844,Mumbai,32.0,0.0,cut
776844,Others,32.0,0.0,cut
776844,Pune,32.0,0.0,cut
777456,Ahmedabad,10.0,0.0,cut
777456,Bangalore,10.0,0.0,cut
777456,Chennai,10.0,0.0,cut
777456,Delhi-NCR,10.0,0.0,cut
